RULE_POP_EXPAND_FACTORY_INVEST;Investors can expand foreign factory;Des investisseurs peuvent agrandir une usine à l'étranger;Investoren können eine ausländische Fabrikanlage erweitern;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
RULE_POP_OPEN_FACTORY_INVEST;Investors can open foreign factory;Des investisseurs peuvent ouvrir une usine à l'étranger;Investoren können eine ausländische Fabrikanlage eröffnen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
PRODUCTION_OUR_INVEST;Our investment: $AMOUNT$¤ ($PERCENTAGE$%);Notre investissement : $AMOUNT$ ¤ ($PERCENTAGE$ %);Unsere Investition: $AMOUNT$¤ ($PERCENTAGE$%);;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_HEADER;Messages filter settings;Filtres de messages;Nachrichtenfilter-Einstellungen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_TITLE;We are interested in:;Sommes intéressés par;Wir interessieren uns für:;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_DESELECT;Deselect All;Tout déselectionner;Alle Markierungen aufheben;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_BEST_GUESS;Best Guess;Les plus utiles;Einschätzung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_ENEMIES;Enemies;Ennemis;Feinde;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_ALLIES;Allies;Alliés;Verbündete;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_NEIGHBOURS;Neighbors;Voisins;Nachbarn;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_SPHERE;Sphere;Sphère;Wirkungsbereich;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
PRODUCTION_BROWSE_INVEST;Other;Autres;Anderes;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
DIPLOMACY_OPINION_INVESTMENT;§Y$GP_ADJ$§W investment: §Y$VALUE$§!¤;Investissement §Y$GP_ADJ$§W : §Y$VALUE$§! ¤;§Y$GP_ADJ$§W Investition: §Y$VALUE$§!¤;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_HEADER;In message filter settings window, you can select countries that you are interested in. All the messages and alerts will be shown only for those important countries.;Dans les paramètres de filtre des messages, vous pouvez sélectionner les pays qui vous intéressent. Tous les messages et alertes ne seront montrés que pour ces pays importants.;Im Nachrichtenfilter-Fenster könnt Ihr Länder auswählen, für die Ihr Euch interessiert. Alle Nachrichten und Warnungen werden nur für diese wichtigen Länder angezeigt.;;;;;;;;;;;x,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_DELAYED;§YLeft click§! replaces current selection.\n§YRight click§! adds to current selection.\n§YLeft click + SHIFT§! toggles filter.;§YClic gauche§! remplace la sélection actuelle.\n§YClic droit§! ajoute à la sélection actuelle.\n§YClic gauche + Maj§! alterne le filtre.;§YLinksklick§! Ersetzt die aktuelle Auswahl.\n§YRechtsklick§! Ergänzt die aktuelle Auswahl.\n§YLinksklick + SHIFT§! Schaltet den Filter um.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_DESELECT;Deselect all countries from the list.;Déselectionner tous les pays de la liste.;Wählt alle Länder von dieser Liste ab.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_BESTGUESS;Select countries by using best guess method.;Sélectionner les pays en utilisant la méthode du choix optimal.;Wählt Länder nach Einschätzung aus.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_ENEMIES;Select countries that are your enemies.;Sélectionner les pays ennemis.;Wählt Länder, die Eure Feinde sind.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_ALLIES;Select countries that are your allies.;Sélectionner les pays alliés.;Wählt Länder, die Eure Verbündeten sind.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_NEIGHBOURS;Select countries that are your neighbors.;Sélectionner les pays voisins.;Wählt Länder, die Eure Nachbarn sind.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_SPHERE;Select countries that are in your sphere. (if you are a great power);Sélectionner les pays de votre sphère d'influence (si vous êtes une grande puissance);Wählt Länder, die sich in Eurem Wirkungsbereich befinden (wenn Ihr eine Großmacht seid);;;;;;;;;;;x,,,,,,,,,,,,,,,,,
MSG_FILTER_TOOLTIP_CONTINENT;Select countries that owns any province on the continent.;Sélectionner les pays possédant des provinces sur le continent.;Wählt Länder, die eine Provinz auf dem Kontinent besitzen.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
PRODUCTION_NOT_DESTROY_FACTORY_BECAUSE_FOREIGN_TOOLTIP;We don't have the right to do that in a foreign country;Nous n'avons pas le droit de faire cela dans un pays étranger;Wir haben nicht das Recht, dies in einem anderen Land zu tun;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
INVESTMENT_PENALTY_FACTOR;Other national investors;Autres investisseurs nationaux;Andere ausländische Investoren;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
SPHERE_SHARE_NOT_IN_SPHERE;Not in a sphere so free to sell on the world market;Pas dans une sphère d'influence, donc libre de vendre sur le marché mondial;Nicht in einem Einflussgebiet, das auf dem Weltmarkt verkaufen darf;;;;;;;;;;;x,,,,,,,,,,,,,,,,
SPHERE_SHARE_UNCIV;Uncivilized nation, will make §Y$PERCENTAGE$%§! of all resources available on leaders market;Nation non civilisée, laissera disponibles §Y$PERCENTAGE$ %§! de toutes les ressources sur les marchés dominants;Unzivilisierte Nation, §Y$PERCENTAGE$%§! aller Ressourcen werden auf dem Markt des Anführers bereitgestellt;;;;;;;;;;;x,,,,,,,,,,,,,,,
SPHERE_SHARE_2NDRANK;Second rank nation, will make §Y$PERCENTAGE$%§! of all resources available on leaders market (Base: §Y$BASE_PERCENTAGE$%§!);Nation de second rang, laissera disponibles §Y$PERCENTAGE$ %§! de toutes les ressources sur les marchés dominants (Base : §Y$BASE_PERCENTAGE$ %§!);Zweitrangige Nation, §Y$PERCENTAGE$%§! aller Ressourcen werden auf dem Markt des Anführers bereitgestellt (Basis: §Y$BASE_PERCENTAGE$%§!);;;;;;;;;;;x,,,,,,,,,,,,,,,
SPHERE_SHARE_CIV;Civilized nation, will make §Y$PERCENTAGE$%§! of all resources available on leaders market (Base: §Y$BASE_PERCENTAGE$%§!);Nation civilisée, laissera disponibles §Y$PERCENTAGE$ %§! de toutes les ressources sur les marchés dominants (Base : §Y$BASE_PERCENTAGE$ %§!);Zivilisierte Nation, §Y$PERCENTAGE$%§! aller Ressourcen werden auf dem Markt des Anführers bereitgestellt (Basis: §Y$BASE_PERCENTAGE$%§!);;;;;;;;;;;x,,,,,,,,,,,,,,,
RULE_ALLOW_FOREIGN_INVESTMENT;Allow foreign investment;Autoriser les investissements étrangers;Erlaubt ausländische Investitionen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
POLITICS_DECISIONS_TAB;Decisions;Décisions;Entscheidungen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
POLITICS_MOVEMENTS_TAB;Movements;Mouvements;Bewegungen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME90100;Longing for a Free Press;En faveur de la liberté de la presse;Sehnsucht nach Pressefreiheit;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME90102;Longing for Public Meetings;En faveur de la liberté de réunion;Sehnsucht nach Versammlungsfreiheit;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME90104;Longing for Trade Unions;En faveur des syndicats;Sehnsucht nach Handelsgewerkschaften;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTDESC90100;The People long for a Free Press, and as our neighbours adopt this reform it makes their longing all the stronger.;Le peuple est en faveur de la liberté de la presse. Nos voisins ayant adopté cette réforme, son désir est d'autant plus fort.;Die Bevölkerung sehnt sich nach Pressefreiheit, und je mehr unserer Nachbarn diese Reform annehmen, umso stärker wird dieses Verlangen.;;;;;;;;;;;x,,,,,,,,,,,,,,
EVTOPTA90100;Perhaps we can work something out;Peut-être pourra-t-on en tirer quelque chose !;Vielleicht können wir uns einigen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTB90100;Never!;Jamais !;Niemals!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTDESC90102;The People long for the right to Public Meetings, and as our neighbours adopt this reform it makes their longing all the stronger. ;Le peuple est en faveur de la liberté de réunion. Nos voisins ayant adopté cette réforme, son désir est d'autant plus fort. ;Die Bevölkerung sehnt sich nach Versammlungsfreiheit, und je mehr unserer Nachbarn diese Reform annehmen, umso stärker wird dieses Verlangen.;;;;;;;;;;;x,,,,,,,,,,,,,,
EVTDESC90104;The People long for Trade Unions, and as our neighbours adopt this reform it makes their longing all the stronger. ;Le peuple est en faveur des syndicats. Nos voisins ayant adopté cette réforme, son désir est d'autant plus fort. ;Die Bevölkerung sehnt sich nach Handelsgewerkschaften, und je mehr unserer Nachbarn diese Reform annehmen, umso stärker wird dieses Verlangen.;;;;;;;;;;;x,,,,,,,,,,,,,,
EVTNAME90101;Broken promises;Promesses non tenues;Gebrochene Versprechen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTDESC90101;Despite our promise to reform the press, nothing has changed and the people are somewhat upset.;En dépit de notre promesse de réformer la presse, rien n'a changé et les gens sont quelque peu déçus.;Trotz unseres Versprechens, die Presse zu reformieren, hat sich nichts verändert und die Bevölkerung ist ein wenig aufgebracht.;;;;;;;;;;;x,,,,,,,,,,,,,,
EVTOPTA90101;How depressing;Comme c'est déprimant;Wie niederschmetternd;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTDESC90103;Despite our promise to allow public meetings, nothing has changed and the people are somewhat upset.;En dépit de notre promesse de permettre la liberté de réunion, rien n'a changé et les gens sont quelque peu déçus.;Trotz unseres Versprechens, Versammlungsfreiheit zu erlauben, hat sich nichts verändert und die Bevölkerung ist ein wenig aufgebracht.;;;;;;;;;;;x,,,,,,,,,,,,,,
EVTOPTA90103;I hate crowds;Je déteste les foules;Ich hasse Menschenmengen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTDESC90105;Despite our promise to allow trade unions, nothing has changed and the people are somewhat upset.;En dépit de notre promesse de permettre l'existence des syndicats, rien n'a changé et les gens sont quelque peu déçus;Trotz unseres Versprechens, Handelsgewerkschaften zu erlauben, hat sich nichts verändert und die Bevölkerung ist ein wenig aufgebracht.;;;;;;;;;;;x,,,,,,,,,,,,,,
EVTOPTA90105;Better dead than red!;Mieux vaut morts que rouges !;Besser tot als rot!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MOVEMENT_RADICALISM_BASE;Base: §R$VAL$§%§!;Base: §R$VAL$§ %§!;Basis: §R$VAL$§%§!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MOVEMENT_RADICALISM_ACCUMULATED;Suppression: §R$VAL$§%§!;Répression : §R$VAL$§ %§!;Unterdrückung: §R$VAL$§%§!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MOVEMENT_RADICALISM_GRANTED_REFORMS;Granted reforms: §G$VAL$§%§!;Réformes accordées : §G$VAL$§ %§!;Gewährte Reformen: §G$VAL$§%§!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MOVEMENT_RADICALISM_CULTURE;$CULTURE$: $VAL$;$CULTURE$: $VAL$;$CULTURE$: $VAL$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
ALREADY_SUPPRESSED;Movement is not radical and can't be suppressed;Ce mouvement n'est pas radical et ne peut être réprimé;Die Bewegung ist nicht radikal und kann nicht unterdrückt werden;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME90900;The Middle Kingdom;L'empire du Milieu;Das Königreich der Mitte;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
"EVTDESC90900;""We are now sufficently advanced for the European barbarians to regard us as """"Civilised"""""," and so they must respect our right to centralise and reject foreign influence throughout China."";Nous sommes suffisamment avancés pour que les barbares européens nous considèrent comme civilisés. Ainsi"," ils doivent respecter notre droit à centraliser et à rejeter les influences étrangères à travers la Chine.;""Wir sind nun ausreichend fortgeschritten"," damit die europäischen Barbaren uns als """"zivilisiert"""" betrachten"," nun müssen sie daher unser Recht auf Zentralisierung und die Ablehnung des ausländischen Einflusses in China anerkennen."";;;;;;;;;;;x",,,,,,,,,,,,,,
EVTOPTA90900;We are united again;Nous sommes à nouveau unis;Wir sind wieder vereint;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTDESC90901;The Qing's new status has lead them to demand we submit to their authority, accepting will mean an end to our independant existence.;Le nouveau statuts des Qing les a conduit à nous demander de nous soumettre à leur autorité. Accepter sonnera le glas de notre indépendance.;Der neue Status der Qing hat sie dazu verleitet von uns zu verlangen, sich ihrer Autorität zu unterwerfen. Wenn wir annehmen, bedeutet dies das Ende unserer unabhängigen Existenz.;;;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA90901;We are united again;Nous sommes à nouveau unis;Wir sind wieder vereint;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA90910;Wagons West!;Wagons à l'ouest !;Wagen gen Westen!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
SUPPRESSION_POINTS;Suppression points;Points de répression;Unterdrückungspunkte;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
school_reforms;School system;Système d'éducation;Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
no_schools;No School system;Système inexistant;Kein Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
low_schools;Basic School system;Système de base;Einfaches Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
acceptable_schools;Acceptable School system;Système acceptable;Akzeptables Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
good_schools;Good School system;Système de bon niveau;Gutes Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
no_schools_l;No School system;Système d'éducation inexistant;Kein Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
low_schools_l;Basic School system;Système d'éducation de base;Einfaches Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
acceptable_schools_l;Acceptable School system;Système d'éducation acceptable;Akzeptables Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
good_schools_l;Good School system;Système d'éducation de bon niveau;Gutes Schulsystem;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
no_schools_desc;No public Schools.;Pas d'écoles publiques.;Keine öffentlichen Schulen.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
low_schools_desc;Public Schools are uncommon.;Les écoles publiques sont rares.;Öffentliche Schulen sind nicht verbreitet.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
acceptable_schools_desc;Public Schools are common.;Les écoles publiques sont fréquentes.;Öffentliche Schulen sind verbreitet.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
good_schools_desc;There are really a lot of Public Schools.;Il y a beaucoup d'écoles publiques.;Es gibt wirklich viele öffentliche Schulen.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
NATIONALIST_UNION_MOVEMENT;$COUNTRY_ADJ$ Unification Movement;Mouvement d'unification $COUNTRY_ADJ$;$COUNTRY_ADJ$ Vereinigungs-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
NATIONALIST_LIBERATION_MOVEMENT;$COUNTRY$ Liberation Movement;Mouvement de libération de $COUNTRY$;$COUNTRY$ Befreiungs-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
SUPRESSION_MONTHLY_GAIN;Monthly gain: §G$VAL$§!;Gain mensuel : §G$VAL$§!;Monatlicher Zuwach: §G$VAL$§!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MODIFIER_EDUCATION_EFFICIENCY;Education efficiency;Efficacité de l'éducation;Bildungseffizienz;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
MODIFIER_SUPPRESSION_POINT_GAIN;Suppression point gain;Point de répression gagné;Gewinn an Unterdrückungspunkten;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
NOT_SOCIAL_MOVEMENT_STRENGTH_TR;Social movement strength is lower than §Y$VAL$§W.\n;Mouvement social dont la force est inférieure à §Y$VAL$§W.\n;Die Stärke der sozialen Bewegung ist niedriger als §Y$VAL$§W.\n;;;;;;;;;;;,,,,,,,,,,,,,,,,,,
SOCIAL_MOVEMENT_STRENGTH_TR;Social movement strength is higher than §Y$VAL$§W.\n;Mouvement social dont la force est supérieure à §Y$VAL$§W.\n;Die Stärke der sozialen Bewegung ist größer als §Y$VAL$§W.\n;;;;;;;;;;;,,,,,,,,,,,,,,,,,,
NOT_POLITICAL_MOVEMENT_STRENGTH_TR;Political movement strength is lower than §Y$VAL$§W.\n;Mouvement politique dont la force est inférieure à §Y$VAL$§W.\n;Die Stärke der politischen Bewegung ist niedriger als §Y$VAL$§W.\n;;;;;;;;;;;,,,,,,,,,,,,,,,,,,
POLITICAL_MOVEMENT_STRENGTH_TR;Political movement strength is higher than §Y$VAL$§W.\n;Mouvement politique dont la force est supérieure à §Y$VAL$§W.\n;Die Stärke der politischen Bewegung ist größer als §Y$VAL$§W.\n;;;;;;;;;;;,,,,,,,,,,,,,,,,,,
SUPPRESS;Suppress;Réprimer;Unterdrücken;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
SUPPRESSION_DESC;Suppress this movement. This will cost $VAL$ points and make the movement likely to be more radical (§R+$HIT$§!) in the future.;Réprimer ce mouvement. Cela coûtera $VAL$ points et rendra le mouvement plus radical (§R+$HIT$§!) dans le futur.;Unterdrückt diese Bewegungt. Dies kostet $VAL$ Punkte und erhöht die Chancen, dass diese Bewegung in Zukunft (§R+$HIT$§!)radikaler wird.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
CANT_SUPPRESS_DESC;We need more points to be able to suppress this movement. We have §R$VAL$§! suppression points and it requires §Y$NEED$§!.;Nous avons besoin de plus de points pour pouvoir réprimer ce mouvement. Nous avons §R$VAL$§! points de répression et il en faut §Y$NEED$§!.;Wir benötigen mehr Punkte um diese Bewegung unterdrücken zu können. Wir haben §R$VAL$§! Unterdrückungspunkte, benötigen jedoch  §Y$NEED$§!.;;;;;;;;;;;,,,,,,,,,,,,,,,,,
REFORM_MOVEMENT_DESC;Movement calling for the enactment of §Y$REFORM$§!;Mouvement appelant à l'avènement de §Y$REFORM$§!;Bewegung für die Verabschiedung von §Y$REFORM$§!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
NATIONALIST_UNION_MOVEMENT_DESC;Movement calling for the forming of §Y$COUNTRY$§!;Mouvement appelant à la formation de §Y$COUNTRY$§!;Bewegung für die Gründung von §Y$COUNTRY$§!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
NATIONALIST_LIBERATION_MOVEMENT_DESC;Movement calling for the liberation of §Y$COUNTRY$§!;Mouvement appelant à la libération de §Y$COUNTRY$§!;Bewegung für die Befreiung von §Y$COUNTRY$§!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
SUPPRESSION_LABEL_DESC;Suppression points measure your governments power to suppress popular movements;Les points de répression mesurent le pouvoir pour le gouvernement de réprimer les mouvements populaires;Unterdrückungspunkte geben die Macht Eurer Regierung an, Volksbewegungen zu unterdrücken;;;;;;;;;;;x,,,,,,,,,,,,,,,,,
MOVEMENT_REFORM_SUPPORT;There is a popular movement of size $VAL$ lobbying for the enactment of this reform.;Il y a un mouvement populaire, d'une taille de $VAL$, qui milite pour l'adoption de cette réforme.;Es gibt eine Volksbewegung der Größe $VAL$, die für die Verabschiedung dieser Reform lobbiiert.;;;;;;;;;;;x,,,,,,,,,,,,,,,
movement_no_slavery;Abolitionist Movement;Mouvement abolitionniste;Anti-Sklaverei-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_yes_slavery;Pro-Enslavement League;Ligue pro-esclavagiste;Pro-Versklavungs-Liga;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_landed_voting;Suffrage Movement;Mouvement pour le droit de vote;Wahlrecht-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_wealth_weighted_voting;Suffrage Movement;Mouvement pour le droit de vote;Wahlrecht-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_wealth_voting;Suffrage Movement;Mouvement pour le droit de vote;Wahlrecht-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_universal_weighted_voting;Suffrage Movement;Mouvement pour le droit de vote;Wahlrecht-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_universal_voting;Suffrage Movement;Mouvement pour le droit de vote;Wahlrecht-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_party_appointed;Campaign for Political Representation;Campagne pour la représentation politique;Kampagne für politische Vertretung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_appointed;Campaign for Political Representation;Campagne pour la représentation politique;Kampagne für politische Vertretung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_state_equal_weight;Campaign for Political Representation;Campagne pour la représentation politique;Kampagne für politische Vertretung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_population_equal_weight;Campaign for Political Representation;Campagne pour la représentation politique;Kampagne für politische Vertretung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_first_past_the_post;Campaign for Political Representation;Campagne pour la représentation politique;Kampagne für politische Vertretung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_jefferson_method;Campaign for Political Representation;Campagne pour la représentation politique;Kampagne für politische Vertretung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_proportional_representation;Campaign for Political Representation;Campagne pour la représentation politique;Kampagne für politische Vertretung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_no_meeting;Campaign for the abolishment of Public Meetings;Campagne pour l'abolissement de la liberté de réunion;Kampagne zur Abschaffung der Versammlungsfreiheit;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_yes_meeting;Campaign for Public Meetings;Campagne pour la liberté de réunion;Kampagne für Versammlungsfreiheit;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_censored_press;Campaign for Censored Press;Campagne pour la censure de la presse;Kampagne für Pressezensur;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_free_press;Campaign for Free Press;Campagne pour la presse libre;Kampagne für Pressefreiheit;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_state_controlled;Campaign for State Controlled Unions;Campagne pour des syndicats contrôlés par l'état;Kampagne für staatlich kontrollierte Gewerkschaften;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_non_socialist;Campaign for Non-Socialist Unions ;Campagne pour des syndicats non-socialistes;Kampagne für nicht-sozialistische Gewerkschaften;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_all_trade_unions;Campaign for Free Trade unions;Campagne pour la liberté syndicale;Kampagne für Freihandelsgewerkschaften;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_harassment;Voters Rights Movement;Mouvement des droits des électeurs;Wählerrechte-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_gerrymandering;Voters Rights Movement;Mouvement des droits des électeurs;Wählerrechte-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_non_secret_ballots;Voters Rights Movement;Mouvement des droits des électeurs;Wählerrechte-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_secret_ballots;Voters Rights Movement;Mouvement des droits des électeurs;Wählerrechte-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_trinket_wage;Minimum Wage Movement;Mouvement pour un salaire minimum;Mindestlohn-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_low_minimum_wage;Minimum Wage Movement;Mouvement pour un salaire minimum;Mindestlohn-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_acceptable_minimum_wage;Minimum Wage Movement;Mouvement pour un salaire minimum;Mindestlohn-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_good_minimum_wage;Minimum Wage Movement;Mouvement pour un salaire minimum;Mindestlohn-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_fourteen_hours;Maximum Workhours Movement;Mouvement pour une limitation du temps de travail;Maximale Arbeitszeit-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_twelve_hours;Maximum Workhours Movement;Mouvement pour une limitation du temps de travail;Maximale Arbeitszeit-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_ten_hours;Maximum Workhours Movement;Mouvement pour une limitation du temps de travail;Maximale Arbeitszeit-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_eight_hours;Maximum Workhours Movement;Mouvement pour une limitation du temps de travail;Maximale Arbeitszeit-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_trinket_safety;Campaign for Safe Working Conditions;Campagne pour la sécurité au travail;Kampagne für sichere Arbeitsplatzbedingungen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_low_safety;Campaign for Safe Working Conditions;Campagne pour la sécurité au travail;Kampagne für sichere Arbeitsplatzbedingungen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_acceptable_safety;Campaign for Safe Working Conditions;Campagne pour la sécurité au travail;Kampagne für sichere Arbeitsplatzbedingungen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_good_safety;Campaign for Safe Working Conditions;Campagne pour la sécurité au travail;Kampagne für sichere Arbeitsplatzbedingungen;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_trinket_subsidies;Campaign for Unemployment Subsidies;Campagne pour des allocations de chômage;Kampagne für Arbeitslosenunterstützung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_low_subsidies;Campaign for Unemployment Subsidies;Campagne pour des allocations de chômage;Kampagne für Arbeitslosenunterstützung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_acceptable_subsidies;Campaign for Unemployment Subsidies;Campagne pour des allocations de chômage;Kampagne für Arbeitslosenunterstützung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_good_subsidies;Campaign for Unemployment Subsidies;Campagne pour des allocations de chômage;Kampagne für Arbeitslosenunterstützung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_trinket_pensions;Campaign for Old Age Security;Campagne pour l'aide aux personnes âgées;Kampagne für Sicherheit im Alter;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_low_pensions;Campaign for Old Age Security;Campagne pour l'aide aux personnes âgées;Kampagne für Sicherheit im Alter;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_acceptable_pensions;Campaign for Old Age Security;Campagne pour l'aide aux personnes âgées;Kampagne für Sicherheit im Alter;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_good_pensions;Campaign for Old Age Security;Campagne pour l'aide aux personnes âgées;Kampagne für Sicherheit im Alter;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
movement_trinket_health_care;Universal Health Care Movement;Mouvement de couverture santé universelle;Universelle Krankenversorgung-Bewegung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
